candidate_id,family,is_baseline,p,rounds,k,status,included_in_plot,selected_for_campaign,precision_reached,zero_failures,distance_lower,distance_upper,distance_exact,N,Fjoint,FX,FZ,Fboth,decodefail,lowconfidence,invalid_syndrome,decoder_exceptions,saved_point_audit,distance_update_source,P_fail_shot,p_round,p_round_low_1sigma,p_round_high_1sigma,relative_sigma,ratio_to_baseline,baseline_N,baseline_Fjoint,baseline_p_round,baseline_status,logical_X,logical_Z,schedule,experiment_id,source
w7_baseline,baseline8,True,0.003,7,12,precision_reached,True,True,True,False,6,6,True,24975,61,27,40,6,0,0,0,0,"{""certificates"": [{""lower_bound"": 4, ""method"": ""exact_weights_1_2_3"", ""sector"": ""X"", ""stage"": ""weights1to3"", ""triple_complete"": true, ""triple_seconds"": 0.13893333077430725}, {""lower_bound"": 4, ""method"": ""exact_weights_1_2_3"", ""sector"": ""Z"", ""stage"": ""weights1to3"", ""triple_complete"": true, ""triple_seconds"": 0.13039521127939224}, {""complete"": true, ""lower_bound"": 5, ""method"": ""exact_weight4_pair_enumeration"", ""pair_syndromes"": 2939090, ""seconds"": 4.384245568886399, ""sector"": ""X"", ""stage"": ""weight4""}, {""complete"": true, ""lower_bound"": 5, ""method"": ""exact_weight4_pair_enumeration"", ""pair_syndromes"": 2871260, ""seconds"": 3.9431835878640413, ""sector"": ""Z"", ""stage"": ""weight4""}, {""assumption"": ""complete exclusion of all logical fault sets with weight<=4"", ""complete"": true, ""lower_bound"": 6, ""method"": ""exact_connected_weight5"", ""pair_syndromes"": 2939090, ""seconds"": 34.22638442646712, ""sector"": ""X"", ""stage"": ""weight5"", ""triples_checked"": 33204976}, {""assumption"": ""complete exclusion of all logical fault sets with weight<=4"", ""complete"": true, ""lower_bound"": 6, ""method"": ""exact_connected_weight5"", ""pair_syndromes"": 2871260, ""seconds"": 33.55553154554218, ""sector"": ""Z"", ""stage"": ""weight5"", ""triples_checked"": 33040952}], ""circuit_sha256"": ""02a6e7550afc1623c03d9a0f5e595ddcdbbd1357b4ce0ceb7ee6cc90e99bbd23"", ""dem_sha256"": ""efdedc48aa1518e8eb34fc562604cec9ed6f0516194f25ec0757c16a36cf736a"", ""exact"": true, ""idle_scale"": 0.0, ""lower_bound"": 6, ""lower_bound_recomputed_for_this_pipeline"": true, ""method"": ""physical_upper_witness_and_exact_complete_CSS_projection_lower_bound"", ""num_detectors"": 504, ""num_distinct_fault_responses"": 19796, ""num_observables"": 24, ""p"": 0.003, ""proof_elapsed_seconds"": 77.75042955484241, ""rounds"": 7, ""schedule"": {""x"": [0, null, 3, 6, 5, 4, 1, 2], ""z"": [6, 5, 0, 1, 3, 2, null, 4]}, ""search_notes"": [{""error"": ""heuristic wall-clock timeout"", ""source"": ""full_R7_stim_search_size6_degree6_upper_only""}], ""upper_bound"": 6, ""upper_bound_method"": ""baseline_witness_only_revalidated_no_lower_bound_imported"", ""witness"": {""dem_errors"": ""error(1) D56 D74 D75\nerror(1) D68 D69 D78\nerror(1) D59 D77 D78\nerror(1) D59 D66 D68 D69 D71 D74 D77 D82 L1 L4 L5 L6 L7 L8 L10\nerror(1) D9 D66 D75 D90 D93 D105 D110\nerror(1) D9 D56 D71 D82 D90 D93 D105 D110 L2 L7 L9 L10 L11"", ""detector_parity_zero"": true, ""distinct_physical_locations"": 6, ""logical_observables_flipped"": [1, 2, 4, 5, 6, 8, 9, 11], ""physical_errors"": [""ExplainedError {\n    dem_error_terms: D9[coords 9,1,0] D56[coords 0,1,1] D71[coords 15,1,1] D82[coords 26,1,1] D90[coords 6,0,1] D93[coords 9,0,1] D105[coords 21,0,1] D110[coords 26,0,1] L2 L7 L9 L10 L11\n    CircuitErrorLocation {\n        flipped_pauli_product: X26*Y93\n        Circuit location stack trace:\n            (after 7 TICKs)\n            at instruction #44 (DEPOLARIZE2) in the circuit\n            at targets #75 to #76 of the instruction\n            resolving to DEPOLARIZE2(0.003) 26 93\n    }\n}"", ""ExplainedError {\n    dem_error_terms: D9[coords 9,1,0] D66[coords 10,1,1] D75[coords 19,1,1] D90[coords 6,0,1] D93[coords 9,0,1] D105[coords 21,0,1] D110[coords 26,0,1]\n    CircuitErrorLocation {\n        flipped_pauli_product: Y37\n        Circuit location stack trace:\n            (after 7 TICKs)\n            at instruction #44 (DEPOLARIZE2) in the circuit\n            at targets #13 to #14 of the instruction\n            resolving to DEPOLARIZE2(0.003) 62 37\n    }\n}"", ""ExplainedError {\n    dem_error_terms: D56[coords 0,1,1] D74[coords 18,1,1] D75[coords 19,1,1]\n    CircuitErrorLocation {\n        flipped_pauli_product: X46\n        Circuit location stack trace:\n            (after 9 TICKs)\n            at instruction #50 (DEPOLARIZE2) in the circuit\n            at targets #93 to #94 of the instruction\n            resolving to DEPOLARIZE2(0.003) 46 102\n    }\n}"", ""ExplainedError {\n    dem_error_terms: D59[coords 3,1,1] D66[coords 10,1,1] D68[coords 12,1,1] D69[coords 13,1,1] D71[coords 15,1,1] D74[coords 18,1,1] D77[coords 21,1,1] D82[coords 26,1,1] L1 L4 L5 L6 L7 L8 L10\n    CircuitErrorLocation {\n        flipped_pauli_product: X70\n        Circuit location stack trace:\n            (after 7 TICKs)\n            at instruction #44 (DEPOLARIZE2) in the circuit\n            at targets #29 to #30 of the instruction\n            resolving to DEPOLARIZE2(0.003) 70 45\n    }\n}"", ""ExplainedError {\n    dem_error_terms: D59[coords 3,1,1] D77[coords 21,1,1] D78[coords 22,1,1]\n    CircuitErrorLocation {\n        flipped_pauli_product: X49\n        Circuit location stack trace:\n            (after 9 TICKs)\n            at instruction #50 (DEPOLARIZE2) in the circuit\n            at targets #99 to #100 of the instruction\n            resolving to DEPOLARIZE2(0.003) 49 105\n    }\n}"", ""ExplainedError {\n    dem_error_terms: D68[coords 12,1,1] D69[coords 13,1,1] D78[coords 22,1,1]\n    CircuitErrorLocation {\n        flipped_pauli_product: X40\n        Circuit location stack trace:\n            (after 9 TICKs)\n            at instruction #50 (DEPOLARIZE2) in the circuit\n            at targets #81 to #82 of the instruction\n            resolving to DEPOLARIZE2(0.003) 40 96\n    }\n}""], ""physical_location_keys"": [{""stack"": [[43, 0]], ""target_range_end"": 76, ""target_range_start"": 74, ""tick_offset"": 7}, {""stack"": [[43, 0]], ""target_range_end"": 14, ""target_range_start"": 12, ""tick_offset"": 7}, {""stack"": [[49, 0]], ""target_range_end"": 94, ""target_range_start"": 92, ""tick_offset"": 9}, {""stack"": [[43, 0]], ""target_range_end"": 30, ""target_range_start"": 28, ""tick_offset"": 7}, {""stack"": [[49, 0]], ""target_range_end"": 100, ""target_range_start"": 98, ""tick_offset"": 9}, {""stack"": [[49, 0]], ""target_range_end"": 82, ""target_range_start"": 80, ""tick_offset"": 9}], ""weight_upper_bound"": 6}}",,0.0024424424424424425,0.00034928613834812796,0.00030733963875860407,0.00039694851494611894,0.1278804229853451,1.0,24975,61,0.00034928613834812796,precision_reached,"[16, 11, 13, 15, 13, 11, 16, 14, 13, 13, 13, 13]","[14, 20, 20, 19, 19, 18, 16, 25, 17, 20, 23, 24]","{""x"": [0, null, 3, 6, 5, 4, 1, 2], ""z"": [6, 5, 0, 1, 3, 2, null, 4]}",713fa786a801ecff5cbbeeb18233e397e8fd36de3d47c44453786331a3ee19bd,/home/zijianliang/scan_results/points/w7_baseline_p0.003_713fa786a801/result.json
parallel8_215be26722e3,parallel8,False,0.003,7,12,precision_reached,True,True,True,False,6,7,False,14152,26,18,14,6,0,0,0,0,"{""certificates"": [{""lower_bound"": 4, ""method"": ""exact_weights_1_2_3"", ""sector"": ""X"", ""stage"": ""weights1to3"", ""triple_complete"": true, ""triple_seconds"": 0.13715329766273499}, {""lower_bound"": 4, ""method"": ""exact_weights_1_2_3"", ""sector"": ""Z"", ""stage"": ""weights1to3"", ""triple_complete"": true, ""triple_seconds"": 0.13411694765090942}, {""complete"": true, ""lower_bound"": 5, ""method"": ""exact_weight4_pair_enumeration"", ""pair_syndromes"": 2939090, ""seconds"": 4.8842259189113975, ""sector"": ""X"", ""stage"": ""weight4""}, {""complete"": true, ""lower_bound"": 5, ""method"": ""exact_weight4_pair_enumeration"", ""pair_syndromes"": 2871456, ""seconds"": 4.477242490276694, ""sector"": ""Z"", ""stage"": ""weight4""}, {""assumption"": ""complete exclusion of all logical fault sets with weight<=4"", ""complete"": true, ""lower_bound"": 6, ""method"": ""exact_connected_weight5"", ""pair_syndromes"": 2939090, ""seconds"": 33.99727733619511, ""sector"": ""X"", ""stage"": ""weight5"", ""triples_checked"": 32718672}, {""assumption"": ""complete exclusion of all logical fault sets with weight<=4"", ""complete"": true, ""lower_bound"": 6, ""method"": ""exact_connected_weight5"", ""pair_syndromes"": 2871456, ""seconds"": 34.20558331441134, ""sector"": ""Z"", ""stage"": ""weight5"", ""triples_checked"": 33206656}], ""circuit_sha256"": ""1c08f69b70d2e16779a68d8c04d7d9018f1ddbe4f0d469c96eb36ae64e1111f1"", ""dem_sha256"": ""f7dab60baf9a54f8011bbadc6daf5342c47fc6ebe55828daada8c74ac1572c0f"", ""exact"": false, ""idle_scale"": 0.0, ""lower_bound"": 6, ""lower_bound_recomputed_for_this_pipeline"": true, ""method"": ""physical_upper_witness_and_exact_complete_CSS_projection_lower_bound"", ""num_detectors"": 504, ""num_distinct_fault_responses"": 19796, ""num_observables"": 24, ""p"": 0.003, ""proof_elapsed_seconds"": 79.45397062506527, ""rounds"": 7, ""schedule"": {""x"": [null, 2, 3, 5, 6, 4, 1, 0], ""z"": [5, 4, 0, 1, 3, 2, null, 6]}, ""search_notes"": [{""note"": ""witness does not belong to this complete R7 DEM"", ""source"": ""baseline_witness_only_revalidated_no_lower_bound_imported""}, {""error"": ""heuristic wall-clock timeout"", ""source"": ""full_R7_stim_search_size6_degree6_upper_only""}, {""error"": ""heuristic wall-clock timeout"", ""source"": ""full_R7_stim_search_size8_degree8_upper_only""}], ""upper_bound"": 7, ""upper_bound_method"": ""static_logical_realized_as_physical_CNOT_faults"", ""witness"": {""dem_errors"": ""error(1) D405 D409 D410\nerror(1) D396 D405 D408 D411 L0 L6 L7 L9\nerror(1) D392 D410 D411\nerror(1) D393 D394 D417 L3 L4\nerror(1) D392 D395 D408 D417 L0 L3 L6 L7 L11\nerror(1) D394 D395 D418 L0 L4 L5\nerror(1) D393 D396 D409 D418 L0 L2 L3 L4 L7 L10"", ""detector_parity_zero"": true, ""distinct_physical_locations"": 7, ""logical_observables_flipped"": [2, 3, 4, 5, 7, 9, 10, 11], ""physical_errors"": [""ExplainedError {\n    dem_error_terms: D392[coords 0,1,7] D395[coords 3,1,7] D408[coords 16,1,7] D417[coords 25,1,7] L0 L3 L6 L7 L11\n    CircuitErrorLocation {\n        flipped_pauli_product: X0\n        Circuit location stack trace:\n            (after 67 TICKs)\n            at instruction #572 (DEPOLARIZE2) in the circuit\n            at targets #107 to #108 of the instruction\n            resolving to DEPOLARIZE2(0.003) 0 109\n    }\n}"", ""ExplainedError {\n    dem_error_terms: D392[coords 0,1,7] D410[coords 18,1,7] D411[coords 19,1,7]\n    CircuitErrorLocation {\n        flipped_pauli_product: X46\n        Circuit location stack trace:\n            (after 69 TICKs)\n            at instruction #578 (DEPOLARIZE2) in the circuit\n            at targets #57 to #58 of the instruction\n            resolving to DEPOLARIZE2(0.003) 46 84\n    }\n}"", ""ExplainedError {\n    dem_error_terms: D393[coords 1,1,7] D394[coords 2,1,7] D417[coords 25,1,7] L3 L4\n    CircuitErrorLocation {\n        flipped_pauli_product: X29\n        Circuit location stack trace:\n            (after 69 TICKs)\n            at instruction #578 (DEPOLARIZE2) in the circuit\n            at targets #107 to #108 of the instruction\n            resolving to DEPOLARIZE2(0.003) 29 109\n    }\n}"", ""ExplainedError {\n    dem_error_terms: D393[coords 1,1,7] D396[coords 4,1,7] D409[coords 17,1,7] D418[coords 26,1,7] L0 L2 L3 L4 L7 L10\n    CircuitErrorLocation {\n        flipped_pauli_product: X1\n        Circuit location stack trace:\n            (after 67 TICKs)\n            at instruction #572 (DEPOLARIZE2) in the circuit\n            at targets #109 to #110 of the instruction\n            resolving to DEPOLARIZE2(0.003) 1 110\n    }\n}"", ""ExplainedError {\n    dem_error_terms: D394[coords 2,1,7] D395[coords 3,1,7] D418[coords 26,1,7] L0 L4 L5\n    CircuitErrorLocation {\n        flipped_pauli_product: X30\n        Circuit location stack trace:\n            (after 69 TICKs)\n            at instruction #578 (DEPOLARIZE2) in the circuit\n            at targets #109 to #110 of the instruction\n            resolving to DEPOLARIZE2(0.003) 30 110\n    }\n}"", ""ExplainedError {\n    dem_error_terms: D396[coords 4,1,7] D405[coords 13,1,7] D408[coords 16,1,7] D411[coords 19,1,7] L0 L6 L7 L9\n    CircuitErrorLocation {\n        flipped_pauli_product: X16\n        Circuit location stack trace:\n            (after 67 TICKs)\n            at instruction #572 (DEPOLARIZE2) in the circuit\n            at targets #83 to #84 of the instruction\n            resolving to DEPOLARIZE2(0.003) 16 97\n    }\n}"", ""ExplainedError {\n    dem_error_terms: D405[coords 13,1,7] D409[coords 17,1,7] D410[coords 18,1,7]\n    CircuitErrorLocation {\n        flipped_pauli_product: X45\n        Circuit location stack trace:\n            (after 69 TICKs)\n            at instruction #578 (DEPOLARIZE2) in the circuit\n            at targets #83 to #84 of the instruction\n            resolving to DEPOLARIZE2(0.003) 45 97\n    }\n}""], ""physical_location_keys"": [{""stack"": [[571, 0]], ""target_range_end"": 108, ""target_range_start"": 106, ""tick_offset"": 67}, {""stack"": [[577, 0]], ""target_range_end"": 58, ""target_range_start"": 56, ""tick_offset"": 69}, {""stack"": [[577, 0]], ""target_range_end"": 108, ""target_range_start"": 106, ""tick_offset"": 69}, {""stack"": [[571, 0]], ""target_range_end"": 110, ""target_range_start"": 108, ""tick_offset"": 67}, {""stack"": [[577, 0]], ""target_range_end"": 110, ""target_range_start"": 108, ""tick_offset"": 69}, {""stack"": [[571, 0]], ""target_range_end"": 84, ""target_range_start"": 82, ""tick_offset"": 67}, {""stack"": [[577, 0]], ""target_range_end"": 84, ""target_range_start"": 82, ""tick_offset"": 69}], ""weight_upper_bound"": 7}}",,0.0018371961560203504,0.00026266347944275796,0.0002159566831048455,0.00031945904779918184,0.19593590041368708,0.7520008686430191,24975,61,0.00034928613834812796,precision_reached,"[9, 6, 8, 8, 10, 8, 8, 12, 7, 9, 5, 5]","[5, 9, 8, 7, 7, 7, 5, 10, 8, 8, 4, 6]","{""x"": [null, 2, 3, 5, 6, 4, 1, 0], ""z"": [5, 4, 0, 1, 3, 2, null, 6]}",eb12a5f4b6eae841bea0a623e06a645f2955dc81b5c1419d940a17237375c0e9,/home/zijianliang/scan_results/points/parallel8_215be26722e3_p0.003_eb12a5f4b6ea/result.json
parallel8_4c4fb6c67ebc,parallel8,False,0.003,7,12,precision_reached,True,True,True,False,6,7,False,24975,55,26,34,5,0,0,0,0,"{""certificates"": [{""lower_bound"": 4, ""method"": ""exact_weights_1_2_3"", ""sector"": ""X"", ""stage"": ""weights1to3"", ""triple_complete"": true, ""triple_seconds"": 0.13589866925030947}, {""lower_bound"": 4, ""method"": ""exact_weights_1_2_3"", ""sector"": ""Z"", ""stage"": ""weights1to3"", ""triple_complete"": true, ""triple_seconds"": 0.13757635932415724}, {""complete"": true, ""lower_bound"": 5, ""method"": ""exact_weight4_pair_enumeration"", ""pair_syndromes"": 2939650, ""seconds"": 4.710130353458226, ""sector"": ""X"", ""stage"": ""weight4""}, {""complete"": true, ""lower_bound"": 5, ""method"": ""exact_weight4_pair_enumeration"", ""pair_syndromes"": 2872016, ""seconds"": 4.35753437038511, ""sector"": ""Z"", ""stage"": ""weight4""}, {""assumption"": ""complete exclusion of all logical fault sets with weight<=4"", ""complete"": true, ""lower_bound"": 6, ""method"": ""exact_connected_weight5"", ""pair_syndromes"": 2939650, ""seconds"": 34.00451390724629, ""sector"": ""X"", ""stage"": ""weight5"", ""triples_checked"": 33211612}, {""assumption"": ""complete exclusion of all logical fault sets with weight<=4"", ""complete"": true, ""lower_bound"": 6, ""method"": ""exact_connected_weight5"", ""pair_syndromes"": 2872016, ""seconds"": 33.67054525855929, ""sector"": ""Z"", ""stage"": ""weight5"", ""triples_checked"": 33161940}], ""circuit_sha256"": ""a1cb7a40bc288cbf72df4dad2a56ab8d2608dd52f59f535ef8ceb2897641b78a"", ""dem_sha256"": ""602d15d145819682b4f0e14d66191dc49a2514e77149a50bd511e250b094cb86"", ""exact"": false, ""idle_scale"": 0.0, ""lower_bound"": 6, ""lower_bound_recomputed_for_this_pipeline"": true, ""method"": ""physical_upper_witness_and_exact_complete_CSS_projection_lower_bound"", ""num_detectors"": 504, ""num_distinct_fault_responses"": 19796, ""num_observables"": 24, ""p"": 0.003, ""proof_elapsed_seconds"": 78.64921252988279, ""rounds"": 7, ""schedule"": {""x"": [0, 2, 3, 6, 4, 5, 1, null], ""z"": [null, 5, 1, 0, 2, 3, 6, 4]}, ""search_notes"": [{""note"": ""witness does not belong to this complete R7 DEM"", ""source"": ""baseline_witness_only_revalidated_no_lower_bound_imported""}, {""error"": ""heuristic wall-clock timeout"", ""source"": ""full_R7_stim_search_size6_degree6_upper_only""}, {""error"": ""heuristic wall-clock timeout"", ""source"": ""full_R7_stim_search_size8_degree8_upper_only""}], ""upper_bound"": 7, ""upper_bound_method"": ""static_logical_realized_as_physical_CNOT_faults"", ""witness"": {""dem_errors"": ""error(1) D405 D409 D410\nerror(1) D396 D405 D408 D411 L0 L6 L7 L9\nerror(1) D392 D410 D411\nerror(1) D393 D394 D417 L3 L4\nerror(1) D392 D395 D408 D417 L0 L3 L6 L7 L11\nerror(1) D394 D395 D418 L0 L4 L5\nerror(1) D393 D396 D409 D418 L0 L2 L3 L4 L7 L10"", ""detector_parity_zero"": true, ""distinct_physical_locations"": 7, ""logical_observables_flipped"": [2, 3, 4, 5, 7, 9, 10, 11], ""physical_errors"": [""ExplainedError {\n    dem_error_terms: D392[coords 0,1,7] D395[coords 3,1,7] D408[coords 16,1,7] D417[coords 25,1,7] L0 L3 L6 L7 L11\n    CircuitErrorLocation {\n        flipped_pauli_product: X0\n        Circuit location stack trace:\n            (after 67 TICKs)\n            at instruction #572 (DEPOLARIZE2) in the circuit\n            at targets #89 to #90 of the instruction\n            resolving to DEPOLARIZE2(0.003) 0 100\n    }\n}"", ""ExplainedError {\n    dem_error_terms: D392[coords 0,1,7] D410[coords 18,1,7] D411[coords 19,1,7]\n    CircuitErrorLocation {\n        flipped_pauli_product: X46\n        Circuit location stack trace:\n            (after 69 TICKs)\n            at instruction #578 (DEPOLARIZE2) in the circuit\n            at targets #37 to #38 of the instruction\n            resolving to DEPOLARIZE2(0.003) 46 102\n    }\n}"", ""ExplainedError {\n    dem_error_terms: D393[coords 1,1,7] D394[coords 2,1,7] D417[coords 25,1,7] L3 L4\n    CircuitErrorLocation {\n        flipped_pauli_product: X29\n        Circuit location stack trace:\n            (after 69 TICKs)\n            at instruction #578 (DEPOLARIZE2) in the circuit\n            at targets #3 to #4 of the instruction\n            resolving to DEPOLARIZE2(0.003) 29 85\n    }\n}"", ""ExplainedError {\n    dem_error_terms: D393[coords 1,1,7] D396[coords 4,1,7] D409[coords 17,1,7] D418[coords 26,1,7] L0 L2 L3 L4 L7 L10\n    CircuitErrorLocation {\n        flipped_pauli_product: X1\n        Circuit location stack trace:\n            (after 67 TICKs)\n            at instruction #572 (DEPOLARIZE2) in the circuit\n            at targets #91 to #92 of the instruction\n            resolving to DEPOLARIZE2(0.003) 1 101\n    }\n}"", ""ExplainedError {\n    dem_error_terms: D394[coords 2,1,7] D395[coords 3,1,7] D418[coords 26,1,7] L0 L4 L5\n    CircuitErrorLocation {\n        flipped_pauli_product: X30\n        Circuit location stack trace:\n            (after 69 TICKs)\n            at instruction #578 (DEPOLARIZE2) in the circuit\n            at targets #5 to #6 of the instruction\n            resolving to DEPOLARIZE2(0.003) 30 86\n    }\n}"", ""ExplainedError {\n    dem_error_terms: D396[coords 4,1,7] D405[coords 13,1,7] D408[coords 16,1,7] D411[coords 19,1,7] L0 L6 L7 L9\n    CircuitErrorLocation {\n        flipped_pauli_product: X16\n        Circuit location stack trace:\n            (after 67 TICKs)\n            at instruction #572 (DEPOLARIZE2) in the circuit\n            at targets #65 to #66 of the instruction\n            resolving to DEPOLARIZE2(0.003) 16 88\n    }\n}"", ""ExplainedError {\n    dem_error_terms: D405[coords 13,1,7] D409[coords 17,1,7] D410[coords 18,1,7]\n    CircuitErrorLocation {\n        flipped_pauli_product: X45\n        Circuit location stack trace:\n            (after 69 TICKs)\n            at instruction #578 (DEPOLARIZE2) in the circuit\n            at targets #35 to #36 of the instruction\n            resolving to DEPOLARIZE2(0.003) 45 101\n    }\n}""], ""physical_location_keys"": [{""stack"": [[571, 0]], ""target_range_end"": 90, ""target_range_start"": 88, ""tick_offset"": 67}, {""stack"": [[577, 0]], ""target_range_end"": 38, ""target_range_start"": 36, ""tick_offset"": 69}, {""stack"": [[577, 0]], ""target_range_end"": 4, ""target_range_start"": 2, ""tick_offset"": 69}, {""stack"": [[571, 0]], ""target_range_end"": 92, ""target_range_start"": 90, ""tick_offset"": 67}, {""stack"": [[577, 0]], ""target_range_end"": 6, ""target_range_start"": 4, ""tick_offset"": 69}, {""stack"": [[571, 0]], ""target_range_end"": 66, ""target_range_start"": 64, ""tick_offset"": 67}, {""stack"": [[577, 0]], ""target_range_end"": 36, ""target_range_start"": 34, ""tick_offset"": 69}], ""weight_upper_bound"": 7}}",,0.0022022022022022024,0.0003148976400936044,0.00027520604832509133,0.00036030550265884635,0.13469141821874972,0.901546341297263,24975,61,0.00034928613834812796,precision_reached,"[13, 14, 12, 14, 11, 15, 16, 16, 15, 12, 12, 14]","[18, 17, 16, 13, 24, 15, 18, 17, 16, 16, 18, 16]","{""x"": [0, 2, 3, 6, 4, 5, 1, null], ""z"": [null, 5, 1, 0, 2, 3, 6, 4]}",80d7d501bbeb69f225679588457a49f65112471387e29900622835914d9d4b76,/home/zijianliang/scan_results/points/parallel8_4c4fb6c67ebc_p0.003_80d7d501bbeb/result.json
